"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.6000000000","0.3100000000EGLD","90.39600000USDT","0.0903960000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.6600000000","0.8500000000EGLD","247.91100000USDT","0.2479110000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.3600000000","0.0900000000EGLD","26.22240000USDT","0.0262224000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.5600000000","0.2800000000EGLD","81.63680000USDT","0.0816368000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.6200000000","0.3400000000EGLD","99.15080000USDT","0.0991508000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.4500000000","3.6800000000EGLD","1072.53600000USDT","1.0725360000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.3400000000","0.0400000000EGLD","11.65360000USDT","0.0116536000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.8400000000","3.7600000000EGLD","1097.31840000USDT","1.0973184000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.4500000000","1.0000000000EGLD","291.45000000USDT","0.2914500000USDT"
"2021-10-25 22:13:11","EGLDUSDT","SELL","291.5900000000","7.5300000000EGLD","2195.67270000USDT","2.1956727000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","500.0000000000ADA","1071.00000000USDT","1.0710000000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","573.8000000000ADA","1229.07960000USDT","1.2290796000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","7645.3000000000ADA","16376.23260000USDT","16.3762326000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","499.9000000000ADA","1070.78580000USDT","1.0707858000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","500.0000000000ADA","1071.00000000USDT","1.0710000000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","1100.0000000000ADA","2356.20000000USDT","2.3562000000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","943.9000000000ADA","2021.83380000USDT","2.0218338000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","275.6000000000ADA","590.33520000USDT","0.5903352000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","1012.2000000000ADA","2168.13240000USDT","2.1681324000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","700.3000000000ADA","1500.04260000USDT","1.5000426000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","24.5000000000ADA","52.47900000USDT","0.0524790000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","500.0000000000ADA","1071.00000000USDT","1.0710000000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","2323.0000000000ADA","4975.86600000USDT","4.9758660000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","8903.6000000000ADA","19071.51120000USDT","19.0715112000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","427.9000000000ADA","916.56180000USDT","0.9165618000USDT"
"2021-10-25 22:08:31","ADAUSDT","SELL","2.1420000000","9748.4000000000ADA","20881.07280000USDT","20.8810728000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1900000000SOL","39.80120000USDT","0.0398012000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1500000000SOL","31.42200000USDT","0.0314220000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0900000000SOL","18.85410000USDT","0.0188541000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1600000000SOL","33.51680000USDT","0.0335168000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","6.5900000000SOL","1380.60500000USDT","1.3806050000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.0600000000SOL","12.57000000USDT","0.0125700000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","0.1100000000SOL","23.04170000USDT","0.0230417000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.2900000000SOL","60.75500000USDT","0.0607550000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","0.2000000000SOL","41.89400000USDT","0.0418940000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0900000000SOL","18.85410000USDT","0.0188541000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.4700000000SOL","98.46500000USDT","0.0984650000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0600000000SOL","12.56940000USDT","0.0125694000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","4.7700000000SOL","999.31500000USDT","0.9993150000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","47.7000000000SOL","9992.67300000USDT","9.9926730000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1200000000SOL","25.13760000USDT","0.0251376000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1100000000SOL","23.04280000USDT","0.0230428000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","3.1000000000SOL","649.45000000USDT","0.6494500000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","23.7700000000SOL","4979.10190000USDT","4.9791019000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0700000000SOL","14.66430000USDT","0.0146643000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","0.2000000000SOL","41.89400000USDT","0.0418940000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","9.5400000000SOL","1998.63000000USDT","1.9986300000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","34.3700000000SOL","7200.51500000USDT","7.2005150000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","1.2500000000SOL","261.85000000USDT","0.2618500000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.7900000000SOL","165.50500000USDT","0.1655050000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","10.0000000000SOL","2095.00000000USDT","2.0950000000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.0600000000SOL","12.56880000USDT","0.0125688000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","0.2000000000SOL","41.89400000USDT","0.0418940000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","3.8200000000SOL","800.21360000USDT","0.8002136000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0800000000SOL","16.75920000USDT","0.0167592000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","4.7700000000SOL","999.31500000USDT","0.9993150000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0700000000SOL","14.66430000USDT","0.0146643000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.4800000000SOL","100.56000000USDT","0.1005600000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.0500000000SOL","10.47400000USDT","0.0104740000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","0.2000000000SOL","41.89400000USDT","0.0418940000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.0500000000SOL","10.47500000USDT","0.0104750000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","2.5300000000SOL","530.03500000USDT","0.5300350000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.6300000000SOL","131.97870000USDT","0.1319787000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","0.1100000000SOL","23.04170000USDT","0.0230417000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.4000000000SOL","83.80000000USDT","0.0838000000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0800000000SOL","16.75920000USDT","0.0167592000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1000000000SOL","20.94800000USDT","0.0209480000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1700000000SOL","35.61160000USDT","0.0356116000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.1700000000SOL","35.61160000USDT","0.0356116000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.2300000000SOL","48.18040000USDT","0.0481804000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","0.0900000000SOL","18.85410000USDT","0.0188541000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4700000000","0.2000000000SOL","41.89400000USDT","0.0418940000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","5.6000000000SOL","1173.14400000USDT","1.1731440000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.5000000000","0.0900000000SOL","18.85500000USDT","0.0188550000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4900000000","6.1300000000SOL","1284.17370000USDT","1.2841737000USDT"
"2021-10-25 20:06:20","SOLUSDT","SELL","209.4800000000","0.5400000000SOL","113.11920000USDT","0.1131192000USDT"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7400000000","2.9800000000SOL","628.00520000USDT","0.0029800000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7300000000","5.2900000000SOL","1114.76170000USDT","0.0052900000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7700000000","19.6400000000SOL","4139.52280000USDT","0.0196400000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7500000000","3.9400000000SOL","830.35500000USDT","0.0039400000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7300000000","19.6300000000SOL","4136.62990000USDT","0.0196300000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7400000000","4.0100000000SOL","845.06740000USDT","0.0040100000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7600000000","11.2300000000SOL","2366.83480000USDT","0.0112300000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7800000000","1.3700000000SOL","288.76860000USDT","0.0013700000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7800000000","1.2500000000SOL","263.47500000USDT","0.0012500000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7500000000","19.6300000000SOL","4137.02250000USDT","0.0196300000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7900000000","37.2900000000SOL","7860.35910000USDT","0.0372900000SOL"
"2021-10-25 19:45:10","SOLUSDT","BUY","210.7900000000","45.0100000000SOL","9487.65790000USDT","0.0450100000SOL"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.2600000000LUNA","11.01620000USDT","0.0110162000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.4900000000LUNA","20.75150000USDT","0.0207515000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.3600000000LUNA","15.24960000USDT","0.0152496000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.6500000000LUNA","69.87750000USDT","0.0698775000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.4800000000LUNA","20.32800000USDT","0.0203280000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.2400000000LUNA","10.16880000USDT","0.0101688000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.2400000000LUNA","10.16640000USDT","0.0101664000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7100000000LUNA","30.07560000USDT","0.0300756000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7100000000LUNA","30.07560000USDT","0.0300756000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.1900000000LUNA","50.39650000USDT","0.0503965000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.4200000000LUNA","60.13700000USDT","0.0601370000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7600000000LUNA","32.19360000USDT","0.0321936000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.0000000000LUNA","42.35000000USDT","0.0423500000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","1.2000000000LUNA","50.84400000USDT","0.0508440000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","65.0000000000LUNA","2752.75000000USDT","2.7527500000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.3600000000LUNA","15.24960000USDT","0.0152496000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7100000000LUNA","30.07560000USDT","0.0300756000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.2400000000LUNA","10.16400000USDT","0.0101640000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","1.0500000000LUNA","44.47800000USDT","0.0444780000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","47.9800000000LUNA","2032.43280000USDT","2.0324328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","2.0000000000LUNA","84.74000000USDT","0.0847400000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","42.5000000000LUNA","1799.87500000USDT","1.7998750000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","72.0000000000LUNA","3050.64000000USDT","3.0506400000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7100000000LUNA","30.07560000USDT","0.0300756000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.9900000000LUNA","84.27650000USDT","0.0842765000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","146.5200000000LUNA","6205.12200000USDT","6.2051220000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.4700000000LUNA","19.90450000USDT","0.0199045000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.3100000000LUNA","13.12850000USDT","0.0131285000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.0300000000LUNA","43.62050000USDT","0.0436205000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.4200000000LUNA","17.78700000USDT","0.0177870000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7100000000LUNA","30.07560000USDT","0.0300756000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.6200000000LUNA","26.25700000USDT","0.0262570000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4700000000LUNA","19.90920000USDT","0.0199092000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.2400000000LUNA","10.16880000USDT","0.0101688000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.7100000000LUNA","30.06850000USDT","0.0300685000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.2400000000LUNA","10.16880000USDT","0.0101688000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4700000000LUNA","19.90920000USDT","0.0199092000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","11.3300000000LUNA","480.05210000USDT","0.4800521000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","5.1700000000LUNA","219.05290000USDT","0.2190529000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.4800000000LUNA","20.32800000USDT","0.0203280000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7900000000LUNA","33.46440000USDT","0.0334644000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","4.7300000000LUNA","200.36280000USDT","0.2003628000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.9500000000LUNA","40.25150000USDT","0.0402515000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.2600000000LUNA","11.01360000USDT","0.0110136000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","18.7000000000LUNA","792.13200000USDT","0.7921320000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.6000000000LUNA","25.41600000USDT","0.0254160000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.1100000000LUNA","4.66070000USDT","0.0046607000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.4800000000LUNA","20.33760000USDT","0.0203376000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","41.9400000000LUNA","1776.15900000USDT","1.7761590000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","18.9700000000LUNA","803.56920000USDT","0.8035692000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.3400000000LUNA","14.40240000USDT","0.0144024000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.2500000000LUNA","10.58750000USDT","0.0105875000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.3600000000LUNA","15.25320000USDT","0.0152532000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.9100000000LUNA","38.54760000USDT","0.0385476000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.2100000000LUNA","51.24350000USDT","0.0512435000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.7100000000LUNA","30.08270000USDT","0.0300827000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.2400000000LUNA","10.16400000USDT","0.0101640000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","2.1300000000LUNA","90.22680000USDT","0.0902268000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.2400000000LUNA","10.16400000USDT","0.0101640000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.3100000000LUNA","13.12850000USDT","0.0131285000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.3200000000LUNA","55.90200000USDT","0.0559020000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.4800000000LUNA","20.33760000USDT","0.0203376000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.3600000000LUNA","15.24600000USDT","0.0152460000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","27.5300000000LUNA","1166.44610000USDT","1.1664461000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","1.2600000000LUNA","53.37360000USDT","0.0533736000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7500000000LUNA","31.77000000USDT","0.0317700000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","68.5600000000LUNA","2904.88720000USDT","2.9048872000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.4700000000LUNA","19.90450000USDT","0.0199045000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.3600000000LUNA","15.24960000USDT","0.0152496000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.5900000000LUNA","24.98650000USDT","0.0249865000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.3000000000LUNA","12.70500000USDT","0.0127050000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","8.2200000000LUNA","348.28140000USDT","0.3482814000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","81.5800000000LUNA","3456.54460000USDT","3.4565446000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.3500000000LUNA","14.82950000USDT","0.0148295000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.4000000000LUNA","16.94800000USDT","0.0169480000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.5700000000LUNA","24.13950000USDT","0.0241395000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.2900000000LUNA","12.28730000USDT","0.0122873000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","7.2100000000LUNA","305.41560000USDT","0.3054156000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.2400000000LUNA","10.16640000USDT","0.0101664000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.9500000000LUNA","40.24200000USDT","0.0402420000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.1900000000LUNA","50.39650000USDT","0.0503965000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","2.3700000000LUNA","100.36950000USDT","0.1003695000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.9400000000LUNA","39.80900000USDT","0.0398090000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","4.0000000000LUNA","169.40000000USDT","0.1694000000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.3600000000LUNA","15.24600000USDT","0.0152460000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","1.8900000000LUNA","80.06040000USDT","0.0800604000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","1.1200000000LUNA","47.45440000USDT","0.0474544000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.4200000000LUNA","17.79540000USDT","0.0177954000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","8.4800000000LUNA","359.12800000USDT","0.3591280000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","1.0000000000LUNA","42.35000000USDT","0.0423500000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","3.5500000000LUNA","150.34250000USDT","0.1503425000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.2400000000LUNA","10.16880000USDT","0.0101688000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","9.4500000000LUNA","400.30200000USDT","0.4003020000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","4.3700000000LUNA","185.06950000USDT","0.1850695000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","5.9100000000LUNA","250.34760000USDT","0.2503476000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.7300000000LUNA","30.92280000USDT","0.0309228000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.5600000000LUNA","23.71600000USDT","0.0237160000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.9500000000LUNA","40.23250000USDT","0.0402325000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.9500000000LUNA","40.25150000USDT","0.0402515000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.5000000000LUNA","21.18000000USDT","0.0211800000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","1.9400000000LUNA","82.17840000USDT","0.0821784000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.9300000000LUNA","39.40410000USDT","0.0394041000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.3300000000LUNA","13.97880000USDT","0.0139788000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","24.7000000000LUNA","1046.29200000USDT","1.0462920000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","3.6400000000LUNA","154.19040000USDT","0.1541904000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.5000000000LUNA","21.17500000USDT","0.0211750000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","0.9200000000LUNA","38.98040000USDT","0.0389804000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3700000000","27.5800000000LUNA","1168.56460000USDT","1.1685646000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3600000000","0.4800000000LUNA","20.33280000USDT","0.0203328000USDT"
"2021-10-25 17:23:07","LUNAUSDT","SELL","42.3500000000","0.3500000000LUNA","14.82250000USDT","0.0148225000USDT"
"2021-10-25 12:54:24","LUNAUSDT","BUY","42.6800000000","76.1400000000LUNA","3249.65520000USDT","0.0761400000LUNA"
"2021-10-25 12:54:24","LUNAUSDT","BUY","42.6900000000","757.1900000000LUNA","32324.44110000USDT","0.7571900000LUNA"
"2021-10-25 12:51:41","ADAUSDT","BUY","2.1370000000","16056.6000000000ADA","34312.95420000USDT","16.0566000000ADA"
"2021-10-25 12:51:41","ADAUSDT","BUY","2.1370000000","10796.4000000000ADA","23071.90680000USDT","10.7964000000ADA"
"2021-10-25 12:51:41","ADAUSDT","BUY","2.1370000000","8861.2000000000ADA","18936.38440000USDT","8.8612000000ADA"
"2021-10-24 18:37:38","ATOMUSDT","BUY","33.6800000000","38.1100000000ATOM","1283.54480000USDT","0.0381100000ATOM"
"2021-10-24 18:37:38","ATOMUSDT","BUY","33.6700000000","57.1000000000ATOM","1922.55700000USDT","0.0571000000ATOM"
"2021-10-24 18:37:38","ATOMUSDT","BUY","33.6700000000","48.0000000000ATOM","1616.16000000USDT","0.0480000000ATOM"
"2021-10-24 18:37:38","ATOMUSDT","BUY","33.6700000000","58.1900000000ATOM","1959.25730000USDT","0.0581900000ATOM"
"2021-10-24 18:37:38","ATOMUSDT","BUY","33.6800000000","40.0000000000ATOM","1347.20000000USDT","0.0400000000ATOM"
"2021-10-24 18:37:38","ATOMUSDT","BUY","33.6800000000","56.2000000000ATOM","1892.81600000USDT","0.0562000000ATOM"
