"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","568.0500000000DOT","0.09520518BTC","0.5680500000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","85.5200000000DOT","0.01433315BTC","0.0855200000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","1.7600000000DOT","0.00029498BTC","0.0017600000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","298.1500000000DOT","0.04996994BTC","0.2981500000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","187.2600000000DOT","0.03138478BTC","0.1872600000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","66.6600000000DOT","0.01117222BTC","0.0666600000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","161.4100000000DOT","0.02705232BTC","0.1614100000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","1.7600000000DOT","0.00029498BTC","0.0017600000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","21.6200000000DOT","0.00362351BTC","0.0216200000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","2.0500000000DOT","0.00034358BTC","0.0020500000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","67.5600000000DOT","0.01132306BTC","0.0675600000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001675000","3.8900000000DOT","0.00065158BTC","0.0038900000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","8.3100000000DOT","0.00139276BTC","0.0083100000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","15.5600000000DOT","0.00260786BTC","0.0155600000DOT"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006995000","78.6600000000AVAX","0.05502267BTC","0.0786600000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006983000","25.7900000000AVAX","0.01800916BTC","0.0257900000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006992000","26.9400000000AVAX","0.01883645BTC","0.0269400000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006983000","8.2400000000AVAX","0.00575399BTC","0.0082400000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006980000","0.2000000000AVAX","0.00013960BTC","0.0002000000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006981000","81.2100000000AVAX","0.05669270BTC","0.0812100000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006980000","81.2200000000AVAX","0.05669156BTC","0.0812200000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006994000","70.1900000000AVAX","0.04909089BTC","0.0701900000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006980000","4.0400000000AVAX","0.00281992BTC","0.0040400000AVAX"
"2023-12-09 02:03:07","AVAXBTC","BUY","0.0006993000","323.5100000000AVAX","0.22623054BTC","0.3235100000AVAX"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016687000","4.1200000000SOL","0.00687504BTC","0.0041200000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016683000","0.9900000000SOL","0.00165162BTC","0.0009900000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016687000","4.7800000000SOL","0.00797639BTC","0.0047800000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016689000","7.9800000000SOL","0.01331782BTC","0.0079800000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016691000","8.6300000000SOL","0.01440433BTC","0.0086300000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016692000","27.5400000000SOL","0.04596977BTC","0.0275400000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016682000","5.0200000000SOL","0.00837436BTC","0.0050200000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016688000","10.9000000000SOL","0.01818992BTC","0.0109000000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016687000","1.0000000000SOL","0.00166870BTC","0.0010000000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016682000","2.7000000000SOL","0.00450414BTC","0.0027000000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016690000","20.5300000000SOL","0.03426457BTC","0.0205300000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016693000","92.0800000000SOL","0.15370914BTC","0.0920800000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016688000","10.0100000000SOL","0.01670469BTC","0.0100100000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016683000","6.6600000000SOL","0.01111088BTC","0.0066600000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016691000","10.2100000000SOL","0.01704151BTC","0.0102100000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016687000","4.3900000000SOL","0.00732559BTC","0.0043900000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016691000","7.7500000000SOL","0.01293553BTC","0.0077500000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016689000","17.4700000000SOL","0.02915568BTC","0.0174700000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016690000","13.9800000000SOL","0.02333262BTC","0.0139800000SOL"
"2023-12-09 01:40:59","SOLBTC","BUY","0.0016693000","43.2600000000SOL","0.07221392BTC","0.0432600000SOL"
